HostID,VerificationMediumID
13959773,HV_006
13959773,HV_001
13960065,HV_017
13960065,HV_007
13960065,HV_015
13960065,HV_006
13960065,HV_001
13976883,HV_008
13976883,HV_009
13976883,HV_015
13976883,HV_006
13976883,HV_001
14004230,HV_017
14004230,HV_007
14004230,HV_009
14004230,HV_015
14004230,HV_006
14004230,HV_001
14012754,HV_016
14012754,HV_008
14012754,HV_015
14012754,HV_006
14012754,HV_001
14015217,HV_007
14015217,HV_015
14015217,HV_006
14015217,HV_001
14049461,HV_016
14049461,HV_007
14049461,HV_015
14049461,HV_006
14049461,HV_001
14057208,HV_008
14057208,HV_015
14057208,HV_006
14057208,HV_001
14057215,HV_016
14057215,HV_008
14057215,HV_015
14057215,HV_006
14057215,HV_001
14068321,HV_007
14068321,HV_015
14068321,HV_006
14068321,HV_001
14088426,HV_016
14088426,HV_002
14090176,HV_008
14090176,HV_015
14090176,HV_006
14090176,HV_001
14098675,HV_008
14098675,HV_015
14098675,HV_006
14098675,HV_001
14099568,HV_007
14099568,HV_015
14099568,HV_006
14099568,HV_001
14100483,HV_008
14100483,HV_015
14100483,HV_006
14100483,HV_001
14127360,HV_007
14127360,HV_015
14127360,HV_006
14127360,HV_001
14128353,HV_016
14128353,HV_007
14128353,HV_015
14128353,HV_006
14128353,HV_001
14138534,HV_017
14138534,HV_007
14138534,HV_009
14138534,HV_015
14138534,HV_006
14138534,HV_001
14140094,HV_007
14140094,HV_009
14140094,HV_015
14140094,HV_006
14140094,HV_001
14193441,HV_006
14193441,HV_002
14196478,HV_017
14196478,HV_007
14196478,HV_008
14196478,HV_015
14196478,HV_006
14196478,HV_001
14282414,HV_017
14282414,HV_008
14282414,HV_015
14282414,HV_006
14282414,HV_001
14316158,HV_016
14316158,HV_008
14316158,HV_015
14316158,HV_006
14316158,HV_001
14342573,HV_016
14342573,HV_007
14342573,HV_015
14342573,HV_006
14342573,HV_001
14343317,HV_016
14343317,HV_008
14343317,HV_015
14343317,HV_006
14343317,HV_001
14345711,HV_008
14345711,HV_015
14345711,HV_006
14345711,HV_001
14370535,HV_016
14370535,HV_007
14370535,HV_008
14370535,HV_015
14370535,HV_006
14370535,HV_001
14372052,HV_015
14372052,HV_006
14372052,HV_001
14379739,HV_016
14379739,HV_008
14379739,HV_006
14379739,HV_001
14386120,HV_016
14386120,HV_008
14386120,HV_015
14386120,HV_006
14386120,HV_001
14387226,HV_017
14387226,HV_008
14387226,HV_015
14387226,HV_006
14387226,HV_001
14417667,HV_008
14417667,HV_009
14417667,HV_015
14417667,HV_006
14417667,HV_001
14418694,HV_016
14418694,HV_017
14418694,HV_008
14418694,HV_009
14418694,HV_015
14418694,HV_006
14418694,HV_001
14441471,HV_008
14441471,HV_015
14441471,HV_006
14441471,HV_001
14446306,HV_016
14446306,HV_017
14446306,HV_007
14446306,HV_015
14446306,HV_006
14446306,HV_001
14456173,HV_007
14456173,HV_008
14456173,HV_015
14456173,HV_006
14456173,HV_001
14540599,HV_016
14540599,HV_017
14540599,HV_008
14540599,HV_009
14540599,HV_015
14540599,HV_006
14540599,HV_001
14549389,HV_016
14549389,HV_008
14549389,HV_015
14549389,HV_006
14549389,HV_001
14569119,HV_016
14569119,HV_007
14569119,HV_015
14569119,HV_006
14569119,HV_001
14589190,HV_017
14589190,HV_008
14589190,HV_009
14589190,HV_015
14589190,HV_006
14589190,HV_001
14595660,HV_015
14595660,HV_006
14595660,HV_001
14604736,HV_015
14604736,HV_006
14604736,HV_001
14649444,HV_008
14649444,HV_015
14649444,HV_006
14649444,HV_001
14660515,HV_016
14660515,HV_007
14660515,HV_015
14660515,HV_006
14660515,HV_001
14683624,HV_016
14683624,HV_017
14683624,HV_007
14683624,HV_015
14683624,HV_006
14683624,HV_001
14703116,HV_008
14703116,HV_015
14703116,HV_006
14703116,HV_001
14859182,HV_007
14859182,HV_015
14859182,HV_006
14859182,HV_001
14860162,HV_007
14860162,HV_015
14860162,HV_006
14860162,HV_001
14891735,HV_015
14891735,HV_006
14891735,HV_001
14898710,HV_016
14898710,HV_007
14898710,HV_015
14898710,HV_006
14898710,HV_001
14926558,HV_016
14926558,HV_007
14926558,HV_009
14926558,HV_015
14926558,HV_006
14926558,HV_001
14943694,HV_016
14943694,HV_015
14943694,HV_006
14943694,HV_001
14976127,HV_016
14976127,HV_008
14976127,HV_015
14976127,HV_006
14976127,HV_001
14980831,HV_008
14980831,HV_009
14980831,HV_015
14980831,HV_006
14980831,HV_001
15056324,HV_015
15056324,HV_006
15056324,HV_001
15060327,HV_016
15060327,HV_007
15060327,HV_015
15060327,HV_006
15060327,HV_001
15060417,HV_016
15060417,HV_008
15060417,HV_015
15060417,HV_006
15060417,HV_001
15082394,HV_016
15082394,HV_010
15082394,HV_015
15082394,HV_006
15082394,HV_001
15104715,HV_016
15104715,HV_017
15104715,HV_008
15104715,HV_009
15104715,HV_015
15104715,HV_006
15104715,HV_001
15109393,HV_016
15109393,HV_008
15109393,HV_015
15109393,HV_006
15109393,HV_001
15110637,HV_016
15110637,HV_007
15110637,HV_009
15110637,HV_015
15110637,HV_006
15110637,HV_001
15135436,HV_008
15135436,HV_009
15135436,HV_015
15135436,HV_006
15135436,HV_001
15155647,HV_016
15155647,HV_008
15155647,HV_015
15155647,HV_006
15155647,HV_001
15171111,HV_016
15171111,HV_007
15171111,HV_015
15171111,HV_006
15171111,HV_001
15178583,HV_017
15178583,HV_007
15178583,HV_015
15178583,HV_006
15178583,HV_001
15188659,HV_006
15188659,HV_001
15204387,HV_016
15204387,HV_008
15204387,HV_015
15204387,HV_006
15204387,HV_001
15288819,HV_008
15288819,HV_015
15288819,HV_006
15288819,HV_001
15312585,HV_016
15312585,HV_017
15312585,HV_008
15312585,HV_015
15312585,HV_006
15312585,HV_001
15315685,HV_016
15315685,HV_007
15315685,HV_009
15315685,HV_015
15315685,HV_006
15315685,HV_001
15318158,HV_016
15318158,HV_007
15318158,HV_015
15318158,HV_006
15318158,HV_001
15320835,HV_016
15320835,HV_007
15320835,HV_015
15320835,HV_006
15320835,HV_001
15377123,HV_016
15377123,HV_008
15377123,HV_006
15377123,HV_002
15433538,HV_016
15433538,HV_017
15433538,HV_008
15433538,HV_009
15433538,HV_015
15433538,HV_006
15433538,HV_001
15436286,HV_008
15436286,HV_009
15436286,HV_015
15436286,HV_006
15436286,HV_001
15438773,HV_008
15438773,HV_009
15438773,HV_015
15438773,HV_001
15448291,HV_016
15448291,HV_008
15448291,HV_015
15448291,HV_006
15448291,HV_001
15450521,HV_016
15450521,HV_008
15450521,HV_015
15450521,HV_006
15450521,HV_001
15454102,HV_016
15454102,HV_007
15454102,HV_015
15454102,HV_006
15454102,HV_001
15473800,HV_016
15473800,HV_008
15473800,HV_015
15473800,HV_006
15473800,HV_001
15512043,HV_007
15512043,HV_009
15512043,HV_015
15512043,HV_006
15512043,HV_001
15537536,HV_016
15537536,HV_008
15537536,HV_015
15537536,HV_006
15537536,HV_001
15543526,HV_016
15543526,HV_008
15543526,HV_015
15543526,HV_006
15543526,HV_001
15565015,HV_016
15565015,HV_008
15565015,HV_015
15565015,HV_006
15565015,HV_001
15566972,HV_007
15566972,HV_009
15566972,HV_015
15566972,HV_006
15566972,HV_001
15576272,HV_016
15576272,HV_008
15576272,HV_015
15576272,HV_006
15576272,HV_001
15606907,HV_008
15606907,HV_009
15606907,HV_010
15606907,HV_015
15606907,HV_006
15606907,HV_013
15606907,HV_001
15611795,HV_016
15611795,HV_007
15611795,HV_015
15611795,HV_006
15611795,HV_001
15655683,HV_008
15655683,HV_009
15655683,HV_015
15655683,HV_006
15655683,HV_001
15697627,HV_015
15697627,HV_001
15784748,HV_008
15784748,HV_015
15784748,HV_001
15785670,HV_016
15785670,HV_008
15785670,HV_015
15785670,HV_006
15785670,HV_001
15785677,HV_016
15785677,HV_009
15785677,HV_015
15785677,HV_006
15785677,HV_001
15787538,HV_016
15787538,HV_017
15787538,HV_007
15787538,HV_009
15787538,HV_015
15787538,HV_006
15787538,HV_001
15791829,HV_016
15791829,HV_017
15791829,HV_008
15791829,HV_009
15791829,HV_015
15791829,HV_006
15791829,HV_001
15792177,HV_016
15792177,HV_008
15792177,HV_015
15792177,HV_006
15792177,HV_001
15823970,HV_008
15823970,HV_015
15823970,HV_006
15823970,HV_001
15865967,HV_016
15865967,HV_008
15865967,HV_015
15865967,HV_006
15865967,HV_001
15893988,HV_017
15893988,HV_007
15893988,HV_009
15893988,HV_015
15893988,HV_006
15893988,HV_001
15938400,HV_016
15938400,HV_008
15938400,HV_015
15938400,HV_006
15938400,HV_001
15942582,HV_008
15942582,HV_009
15942582,HV_015
15942582,HV_006
15942582,HV_001
15958366,HV_016
15958366,HV_007
15958366,HV_009
15958366,HV_015
15958366,HV_006
15958366,HV_001
15980816,HV_016
15980816,HV_008
15980816,HV_015
15980816,HV_006
15980816,HV_001
15981902,HV_015
15981902,HV_006
15981902,HV_001
15984289,HV_016
15984289,HV_007
15984289,HV_008
15984289,HV_015
15984289,HV_006
15984289,HV_001
16007710,HV_016
16007710,HV_008
16007710,HV_009
16007710,HV_015
16007710,HV_006
16007710,HV_001
16073490,HV_017
16073490,HV_008
16073490,HV_009
16073490,HV_015
16073490,HV_006
16073490,HV_001
16110062,HV_016
16110062,HV_017
16110062,HV_008
16110062,HV_009
16110062,HV_015
16110062,HV_006
16110062,HV_001
16155674,HV_016
16155674,HV_017
16155674,HV_007
16155674,HV_015
16155674,HV_006
16155674,HV_001
16159031,HV_007
16159031,HV_015
16159031,HV_006
16159031,HV_001
16206353,HV_016
16206353,HV_007
16206353,HV_015
16206353,HV_006
16206353,HV_001
16255476,HV_017
16255476,HV_008
16255476,HV_009
16255476,HV_015
16255476,HV_006
16255476,HV_001
16264139,HV_007
16264139,HV_015
16264139,HV_006
16264139,HV_001
16285348,HV_008
16285348,HV_015
16285348,HV_006
16285348,HV_001
16380844,HV_007
16380844,HV_009
16380844,HV_015
16380844,HV_006
16380844,HV_001
16405627,HV_017
16405627,HV_008
16405627,HV_015
16405627,HV_006
16405627,HV_001
16441896,HV_007
16441896,HV_015
16441896,HV_006
16441896,HV_001
16444568,HV_016
16444568,HV_017
16444568,HV_007
16444568,HV_015
16444568,HV_006
16444568,HV_001
16477349,HV_007
16477349,HV_010
16477349,HV_018
16477349,HV_015
16477349,HV_006
16477349,HV_001
16533140,HV_007
16533140,HV_015
16533140,HV_006
16533140,HV_001
16537099,HV_016
16537099,HV_007
16537099,HV_015
16537099,HV_006
16537099,HV_001
16577139,HV_016
16577139,HV_007
16577139,HV_010
16577139,HV_015
16577139,HV_006
16577139,HV_001
16587333,HV_016
16587333,HV_008
16587333,HV_009
16587333,HV_015
16587333,HV_006
16587333,HV_001
16630158,HV_007
16630158,HV_010
16630158,HV_015
16630158,HV_006
16630158,HV_001
16637594,HV_015
16637594,HV_006
16637594,HV_001
16639011,HV_008
16639011,HV_015
16639011,HV_006
16639011,HV_001
16643290,HV_015
16643290,HV_006
16643290,HV_001
16685525,HV_016
16685525,HV_015
16685525,HV_006
16685525,HV_001
16687781,HV_015
16687781,HV_006
16687781,HV_001
16708587,HV_017
16708587,HV_007
16708587,HV_015
16708587,HV_006
16708587,HV_001
16718874,HV_006
16718874,HV_002
16727906,HV_016
16727906,HV_008
16727906,HV_015
16727906,HV_006
16727906,HV_001
16729336,HV_016
16729336,HV_008
16729336,HV_009
16729336,HV_015
16729336,HV_006
16729336,HV_001
16756919,HV_007
16756919,HV_015
16756919,HV_006
16756919,HV_001
16786048,HV_016
16786048,HV_007
16786048,HV_015
16786048,HV_001
16791036,HV_016
16791036,HV_017
16791036,HV_007
16791036,HV_015
16791036,HV_006
16791036,HV_001
16820220,HV_015
16820220,HV_006
16820220,HV_001
16835162,HV_017
16835162,HV_008
16835162,HV_015
16835162,HV_006
16835162,HV_001
16838013,HV_016
16838013,HV_017
16838013,HV_008
16838013,HV_009
16838013,HV_015
16838013,HV_006
16838013,HV_001
16882707,HV_016
16882707,HV_008
16882707,HV_015
16882707,HV_006
16882707,HV_001
16884006,HV_007
16884006,HV_009
16884006,HV_015
16884006,HV_006
16884006,HV_001
16927095,HV_017
16927095,HV_008
16927095,HV_015
16927095,HV_006
16927095,HV_001
16929371,HV_007
16929371,HV_015
16929371,HV_006
16929371,HV_001
16931768,HV_008
16931768,HV_015
16931768,HV_006
16931768,HV_001
16966680,HV_007
16966680,HV_008
16966680,HV_015
16966680,HV_006
16966680,HV_001
16969199,HV_016
16969199,HV_007
16969199,HV_015
16969199,HV_006
16969199,HV_001
16975412,HV_016
16975412,HV_017
16975412,HV_007
16975412,HV_009
16975412,HV_015
16975412,HV_006
16975412,HV_001
17022129,HV_016
17022129,HV_007
17022129,HV_015
17022129,HV_006
17022129,HV_001
17034883,HV_017
17034883,HV_015
17034883,HV_006
17034883,HV_001
17039361,HV_016
17039361,HV_008
17039361,HV_015
17039361,HV_006
17039361,HV_001
17088441,HV_016
17088441,HV_008
17088441,HV_015
17088441,HV_006
17088441,HV_001
17124503,HV_016
17124503,HV_015
17124503,HV_006
17124503,HV_001
17170275,HV_007
17170275,HV_009
17170275,HV_015
17170275,HV_006
17170275,HV_001
17170773,HV_017
17170773,HV_007
17170773,HV_015
17170773,HV_006
17170773,HV_001
17179347,HV_016
17179347,HV_007
17179347,HV_015
17179347,HV_006
17179347,HV_001
17179567,HV_008
17179567,HV_015
17179567,HV_006
17179567,HV_001
17206245,HV_017
17206245,HV_015
17206245,HV_006
17206245,HV_001
17208894,HV_015
17208894,HV_006
17208894,HV_001
17224304,HV_016
17224304,HV_008
17224304,HV_009
17224304,HV_015
17224304,HV_006
17224304,HV_001
17234030,HV_016
17234030,HV_017
17234030,HV_007
17234030,HV_015
17234030,HV_006
17234030,HV_001
17269911,HV_008
17269911,HV_009
17269911,HV_015
17269911,HV_001
17309989,HV_017
17309989,HV_008
17309989,HV_015
17309989,HV_006
17309989,HV_001
17363808,HV_016
17363808,HV_008
17363808,HV_015
17363808,HV_006
17363808,HV_001
17380927,HV_006
17380927,HV_002
17433748,HV_017
17433748,HV_007
17433748,HV_015
17433748,HV_001
17469341,HV_016
17469341,HV_015
17469341,HV_006
17469341,HV_001
17471347,HV_016
17471347,HV_007
17471347,HV_015
17471347,HV_006
17471347,HV_001
17473989,HV_015
17473989,HV_006
17473989,HV_001
17476632,HV_007
17476632,HV_009
17476632,HV_015
17476632,HV_006
17476632,HV_001
17482326,HV_007
17482326,HV_009
17482326,HV_015
17482326,HV_006
17482326,HV_001
17530058,HV_008
17530058,HV_015
17530058,HV_006
17530058,HV_001
17566052,HV_016
17566052,HV_008
17566052,HV_015
17566052,HV_006
17566052,HV_001
17571737,HV_016
17571737,HV_008
17571737,HV_015
17571737,HV_006
17571737,HV_001
17572659,HV_016
17572659,HV_008
17572659,HV_015
17572659,HV_006
17572659,HV_001
17595871,HV_015
17595871,HV_006
17595871,HV_001
17597607,HV_007
17597607,HV_015
17597607,HV_006
17597607,HV_001
17613151,HV_016
17613151,HV_017
17613151,HV_008
17613151,HV_015
17613151,HV_006
17613151,HV_001
17640965,HV_017
17640965,HV_007
17640965,HV_015
17640965,HV_006
17640965,HV_001
17644043,HV_017
17644043,HV_007
17644043,HV_009
17644043,HV_015
17644043,HV_006
17644043,HV_001
17717833,HV_007
17717833,HV_009
17717833,HV_015
17717833,HV_006
17717833,HV_001
17740302,HV_007
17740302,HV_015
17740302,HV_006
17740302,HV_001
17764753,HV_016
17764753,HV_008
17764753,HV_015
17764753,HV_006
17764753,HV_001
17770007,HV_016
17770007,HV_007
17770007,HV_009
17770007,HV_015
17770007,HV_006
17770007,HV_001
17774840,HV_016
17774840,HV_008
17774840,HV_015
17774840,HV_006
17774840,HV_001
17787500,HV_008
17787500,HV_015
17787500,HV_006
17787500,HV_001
17795956,HV_017
17795956,HV_007
17795956,HV_015
17795956,HV_006
17795956,HV_001
17796129,HV_016
17796129,HV_008
17796129,HV_015
17796129,HV_006
17796129,HV_001
17834927,HV_016
17834927,HV_015
17834927,HV_006
17834927,HV_001
17881151,HV_008
17881151,HV_009
17881151,HV_015
17881151,HV_006
17881151,HV_001
17895568,HV_008
17895568,HV_015
17895568,HV_006
17895568,HV_001
17902178,HV_015
17902178,HV_006
17902178,HV_001
17928378,HV_015
17928378,HV_006
17928378,HV_001
17935405,HV_007
17935405,HV_015
17935405,HV_006
17935405,HV_001
17937451,HV_015
17937451,HV_006
17937451,HV_001
17940762,HV_016
17940762,HV_002
17940872,HV_015
17940872,HV_006
17940872,HV_001
17961308,HV_007
17961308,HV_008
17961308,HV_009
17961308,HV_015
17961308,HV_006
17961308,HV_001
17978322,HV_016
17978322,HV_017
17978322,HV_007
17978322,HV_015
17978322,HV_006
17978322,HV_001
17986403,HV_017
17986403,HV_008
17986403,HV_009
17986403,HV_015
17986403,HV_006
17986403,HV_001
18017462,HV_015
18017462,HV_006
18017462,HV_001
18046472,HV_015
18046472,HV_001
18096695,HV_007
18096695,HV_009
18096695,HV_015
18096695,HV_006
18096695,HV_001
18099944,HV_008
18099944,HV_015
18099944,HV_006
18099944,HV_001
18104211,HV_016
18104211,HV_007
18104211,HV_015
18104211,HV_006
18104211,HV_001
18150027,HV_007
18150027,HV_015
18150027,HV_006
18150027,HV_001
18165306,HV_007
18165306,HV_015
18165306,HV_006
18165306,HV_001
18168733,HV_016
18168733,HV_017
18168733,HV_008
18168733,HV_015
18168733,HV_006
18168733,HV_001
18207315,HV_008
18207315,HV_015
18207315,HV_006
18207315,HV_001
18218129,HV_017
18218129,HV_007
18218129,HV_015
18218129,HV_006
18218129,HV_001
18229030,HV_017
18229030,HV_008
18229030,HV_009
18229030,HV_015
18229030,HV_006
18229030,HV_001
18232665,HV_017
18232665,HV_008
18232665,HV_015
18232665,HV_006
18232665,HV_001
18342756,HV_016
18342756,HV_008
18342756,HV_015
18342756,HV_006
18342756,HV_001
18362115,HV_008
18362115,HV_009
18362115,HV_015
18362115,HV_006
18362115,HV_001
18394291,HV_008
18394291,HV_015
18394291,HV_006
18394291,HV_001
18413215,HV_016
18413215,HV_008
18413215,HV_015
18413215,HV_006
18413215,HV_001
18422078,HV_008
18422078,HV_009
18422078,HV_015
18422078,HV_006
18422078,HV_001
18423248,HV_017
18423248,HV_007
18423248,HV_015
18423248,HV_006
18423248,HV_001
18478539,HV_006
18478539,HV_002
18522959,HV_017
18522959,HV_007
18522959,HV_015
18522959,HV_006
18522959,HV_001
18681876,HV_016
18681876,HV_008
18681876,HV_015
18681876,HV_006
18681876,HV_001
18683496,HV_017
18683496,HV_007
18683496,HV_015
18683496,HV_006
18683496,HV_001
18687921,HV_016
18687921,HV_007
18687921,HV_009
18687921,HV_015
18687921,HV_006
18687921,HV_001
18746557,HV_016
18746557,HV_002
18751883,HV_017
18751883,HV_015
18751883,HV_006
18751883,HV_001
18774473,HV_015
18774473,HV_001
18791339,HV_016
18791339,HV_008
18791339,HV_015
18791339,HV_006
18791339,HV_001
18835179,HV_015
18835179,HV_006
18835179,HV_001
18874869,HV_016
18874869,HV_008
18874869,HV_015
18874869,HV_001
18888563,HV_016
18888563,HV_015
18888563,HV_006
18888563,HV_001
18947211,HV_016
18947211,HV_008
18947211,HV_009
18947211,HV_015
18947211,HV_006
18947211,HV_001
18948070,HV_016
18948070,HV_015
18948070,HV_006
18948070,HV_001
18988566,HV_015
18988566,HV_006
18988566,HV_001
18999958,HV_007
18999958,HV_015
18999958,HV_006
18999958,HV_001
19000707,HV_007
19000707,HV_015
19000707,HV_006
19000707,HV_001
19001873,HV_017
19001873,HV_007
19001873,HV_015
19001873,HV_006
19001873,HV_001
19002091,HV_016
19002091,HV_015
19002091,HV_006
19002091,HV_001
19033543,HV_016
19033543,HV_007
19033543,HV_015
19033543,HV_006
19033543,HV_001
19039209,HV_016
19039209,HV_017
19039209,HV_008
19039209,HV_009
19039209,HV_015
19039209,HV_006
19039209,HV_001
19048175,HV_015
19048175,HV_006
19048175,HV_001
19071753,HV_007
19071753,HV_008
19071753,HV_015
19071753,HV_006
19071753,HV_001
19137950,HV_016
19137950,HV_007
19137950,HV_009
19137950,HV_015
19137950,HV_001
19193158,HV_016
19193158,HV_008
19193158,HV_015
19193158,HV_006
19193158,HV_001
19196841,HV_016
19196841,HV_007
19196841,HV_015
19196841,HV_006
19196841,HV_001
19243902,HV_016
19243902,HV_017
19243902,HV_008
19243902,HV_015
19243902,HV_006
19243902,HV_001
19245041,HV_016
19245041,HV_017
19245041,HV_007
19245041,HV_008
19245041,HV_009
19245041,HV_015
19245041,HV_006
19245041,HV_001
19262538,HV_017
19262538,HV_008
19262538,HV_015
19262538,HV_006
19262538,HV_001
19289685,HV_015
19289685,HV_001
19292422,HV_007
19292422,HV_009
19292422,HV_015
19292422,HV_006
19292422,HV_001
19294641,HV_017
19294641,HV_015
19294641,HV_006
19294641,HV_001
19295720,HV_007
19295720,HV_009
19295720,HV_015
19295720,HV_006
19295720,HV_001
19296907,HV_007
19296907,HV_009
19296907,HV_015
19296907,HV_006
19296907,HV_001
19310498,HV_016
19310498,HV_017
19310498,HV_007
19310498,HV_015
19310498,HV_006
19310498,HV_001
19311504,HV_008
19311504,HV_009
19311504,HV_015
19311504,HV_006
19311504,HV_001
19333511,HV_007
19333511,HV_009
19333511,HV_015
19333511,HV_006
19333511,HV_001
19338313,HV_017
19338313,HV_008
19338313,HV_009
19338313,HV_015
19338313,HV_006
19338313,HV_001
19361478,HV_016
19361478,HV_017
19361478,HV_007
19361478,HV_015
19361478,HV_006
19361478,HV_001
19381151,HV_016
19381151,HV_017
19381151,HV_007
19381151,HV_009
19381151,HV_015
19381151,HV_006
19381151,HV_001
19387667,HV_016
19387667,HV_007
19387667,HV_010
19387667,HV_015
19387667,HV_006
19387667,HV_001
19412970,HV_015
19412970,HV_006
19412970,HV_001
19415602,HV_016
19415602,HV_007
19415602,HV_015
19415602,HV_006
19415602,HV_001
19469036,HV_016
19469036,HV_015
19469036,HV_001
19476601,HV_008
19476601,HV_009
19476601,HV_015
19476601,HV_006
19476601,HV_001
19477023,HV_016
19477023,HV_015
19477023,HV_006
19477023,HV_001
19533935,HV_008
19533935,HV_015
19533935,HV_006
19533935,HV_001
19598332,HV_007
19598332,HV_009
19598332,HV_015
19598332,HV_006
19598332,HV_001
19628846,HV_016
19628846,HV_015
19628846,HV_001
19660299,HV_016
19660299,HV_017
19660299,HV_008
19660299,HV_009
19660299,HV_015
19660299,HV_006
19660299,HV_001
19660469,HV_007
19660469,HV_015
19660469,HV_006
19660469,HV_001
19756727,HV_008
19756727,HV_015
19756727,HV_006
19756727,HV_001
19757666,HV_016
19757666,HV_015
19757666,HV_006
19757666,HV_001
19779189,HV_017
19779189,HV_008
19779189,HV_015
19779189,HV_006
19779189,HV_001
19799874,HV_006
19799874,HV_002
19811465,HV_016
19811465,HV_008
19811465,HV_015
19811465,HV_006
19811465,HV_001
19839856,HV_007
19839856,HV_015
19839856,HV_006
19839856,HV_001
19849450,HV_008
19849450,HV_015
19849450,HV_006
19849450,HV_001
19853154,HV_007
19853154,HV_015
19853154,HV_006
19853154,HV_001
19853296,HV_016
19853296,HV_008
19853296,HV_015
19853296,HV_006
19853296,HV_001
19858764,HV_017
19858764,HV_007
19858764,HV_015
19858764,HV_006
19858764,HV_001
19861136,HV_016
19861136,HV_015
19861136,HV_006
19861136,HV_001
19862778,HV_016
19862778,HV_008
19862778,HV_015
19862778,HV_006
19862778,HV_001
19870914,HV_016
19870914,HV_007
19870914,HV_015
19870914,HV_006
19870914,HV_001
19903240,HV_017
19903240,HV_008
19903240,HV_009
19903240,HV_015
19903240,HV_006
19903240,HV_001
19916574,HV_007
19916574,HV_015
19916574,HV_006
19916574,HV_001
19928221,HV_016
19928221,HV_007
19928221,HV_015
19928221,HV_006
19928221,HV_001
19932967,HV_007
19932967,HV_009
19932967,HV_015
19932967,HV_006
19932967,HV_001
19962298,HV_008
19962298,HV_015
19962298,HV_006
19962298,HV_001
19984963,HV_017
19984963,HV_015
19984963,HV_001
19992117,HV_017
19992117,HV_008
19992117,HV_015
19992117,HV_006
19992117,HV_001
19993125,HV_016
19993125,HV_017
19993125,HV_007
19993125,HV_015
19993125,HV_006
19993125,HV_001
19994652,HV_016
19994652,HV_017
19994652,HV_007
19994652,HV_015
19994652,HV_006
19994652,HV_001
20046375,HV_016
20046375,HV_008
20046375,HV_015
20046375,HV_006
20046375,HV_001
20069008,HV_017
20069008,HV_007
20069008,HV_009
20069008,HV_015
20069008,HV_006
20069008,HV_001
20076237,HV_016
20076237,HV_008
20076237,HV_015
20076237,HV_006
20076237,HV_001
20077020,HV_016
20077020,HV_002
20081759,HV_016
20081759,HV_015
20081759,HV_001
20089918,HV_016
20089918,HV_008
20089918,HV_015
20089918,HV_006
20089918,HV_001
20159192,HV_016
20159192,HV_017
20159192,HV_007
20159192,HV_015
20159192,HV_006
20159192,HV_001
20181500,HV_016
20181500,HV_007
20181500,HV_015
20181500,HV_006
20181500,HV_001
20184201,HV_016
20184201,HV_007
20184201,HV_015
20184201,HV_006
20184201,HV_001
20190141,HV_008
20190141,HV_015
20190141,HV_006
20190141,HV_001
20218854,HV_016
20218854,HV_008
20218854,HV_015
20218854,HV_006
20218854,HV_001
20219463,HV_015
20219463,HV_006
20219463,HV_001
20219487,HV_016
20219487,HV_007
20219487,HV_015
20219487,HV_006
20219487,HV_001
20220925,HV_017
20220925,HV_007
20220925,HV_015
20220925,HV_006
20220925,HV_001
20242835,HV_016
20242835,HV_007
20242835,HV_015
20242835,HV_006
20242835,HV_001
20266233,HV_016
20266233,HV_008
20266233,HV_015
20266233,HV_006
20266233,HV_001
20283872,HV_015
20283872,HV_006
20283872,HV_001
20314969,HV_016
20314969,HV_017
20314969,HV_008
20314969,HV_009
20314969,HV_015
20314969,HV_006
20314969,HV_001
20321164,HV_016
20321164,HV_017
20321164,HV_007
20321164,HV_009
20321164,HV_015
20321164,HV_006
20321164,HV_001
20331331,HV_016
20331331,HV_017
20331331,HV_008
20331331,HV_009
20331331,HV_015
20331331,HV_006
20331331,HV_001
20337955,HV_006
20337955,HV_002
20338511,HV_015
20338511,HV_006
20338511,HV_001
20338967,HV_007
20338967,HV_009
20338967,HV_015
20338967,HV_006
20338967,HV_001
20361123,HV_017
20361123,HV_007
20361123,HV_015
20361123,HV_006
20361123,HV_001
20380795,HV_016
20380795,HV_007
20380795,HV_010
20380795,HV_015
20380795,HV_006
20380795,HV_001
20435133,HV_017
20435133,HV_007
20435133,HV_009
20435133,HV_015
20435133,HV_006
20435133,HV_001
20442522,HV_016
20442522,HV_008
20442522,HV_015
20442522,HV_006
20442522,HV_001
20448703,HV_017
20448703,HV_007
20448703,HV_015
20448703,HV_006
20448703,HV_012
20448703,HV_001
20450031,HV_017
20450031,HV_008
20450031,HV_009
20450031,HV_015
20450031,HV_006
20450031,HV_001
20488068,HV_016
20488068,HV_017
20488068,HV_007
20488068,HV_015
20488068,HV_006
20488068,HV_001
20493911,HV_017
20493911,HV_007
20493911,HV_015
20493911,HV_006
20493911,HV_001
20495686,HV_016
20495686,HV_008
20495686,HV_009
20495686,HV_015
20495686,HV_006
20495686,HV_001
20519441,HV_017
20519441,HV_008
20519441,HV_015
20519441,HV_006
20519441,HV_001
20565615,HV_016
20565615,HV_015
20565615,HV_001
20567228,HV_016
20567228,HV_007
20567228,HV_015
20567228,HV_006
20567228,HV_001
20578709,HV_008
20578709,HV_009
20578709,HV_015
20578709,HV_006
20578709,HV_001
20580823,HV_015
20580823,HV_006
20580823,HV_001
20655766,HV_016
20655766,HV_015
20655766,HV_006
20655766,HV_001
20671912,HV_007
20671912,HV_009
20671912,HV_015
20671912,HV_006
20671912,HV_001
20693394,HV_008
20693394,HV_009
20693394,HV_015
20693394,HV_006
20693394,HV_001
