ListingID,AmenityID
4629020,AM_023
4637801,AM_023
4639040,AM_023
4639465,AM_023
4645405,AM_023
4651974,AM_023
4652918,AM_023
4653552,AM_023
4660460,AM_023
4664312,AM_023
4668327,AM_023
4672934,AM_023
4676275,AM_023
4679983,AM_023
4681885,AM_023
4688603,AM_023
4694479,AM_023
4701141,AM_023
4701205,AM_023
4706111,AM_023
4707171,AM_023
4710866,AM_023
4711069,AM_023
4718921,AM_023
4725935,AM_023
4735761,AM_023
4737727,AM_023
4738971,AM_023
4739190,AM_023
4752817,AM_023
4757025,AM_023
4760181,AM_023
4760472,AM_023
4760968,AM_023
4766173,AM_023
4768038,AM_023
4773614,AM_023
4776823,AM_023
4777832,AM_023
4783817,AM_023
4787415,AM_023
4803403,AM_023
4808173,AM_023
4808896,AM_023
4809486,AM_023
4811583,AM_023
4814811,AM_023
4814894,AM_023
4820795,AM_023
4824435,AM_023
4824699,AM_023
4833820,AM_023
4848255,AM_023
4854767,AM_023
4856986,AM_023
4863369,AM_023
4863533,AM_023
4868135,AM_023
4869458,AM_023
4871348,AM_023
4872699,AM_023
4879013,AM_023
4887845,AM_023
4903296,AM_023
4909327,AM_023
4910140,AM_023
4916433,AM_023
4922836,AM_023
4940379,AM_023
4940491,AM_023
4941356,AM_023
4943016,AM_023
4948745,AM_023
4950847,AM_023
4951079,AM_023
4968752,AM_023
4973204,AM_023
4988679,AM_023
4993710,AM_023
4995903,AM_023
5002964,AM_023
5006092,AM_023
5014835,AM_023
5019444,AM_023
5020848,AM_023
5020861,AM_023
5021081,AM_023
5029665,AM_023
5030361,AM_023
5031285,AM_023
5031383,AM_023
5040885,AM_023
5041669,AM_023
5042014,AM_023
5047188,AM_023
5051529,AM_023
5052459,AM_023
5056580,AM_023
5057466,AM_023
5058086,AM_023
5061411,AM_023
5061566,AM_023
5062445,AM_023
5067177,AM_023
5069495,AM_023
5078129,AM_023
5078876,AM_023
5096363,AM_023
5104077,AM_023
5104918,AM_023
5123904,AM_023
5126077,AM_023
5128160,AM_023
5163047,AM_023
5174876,AM_023
5175631,AM_023
5183164,AM_023
5183938,AM_023
5194332,AM_023
5204475,AM_023
5205984,AM_023
5213468,AM_023
5219336,AM_023
5228066,AM_023
5229971,AM_023
5240694,AM_023
5241195,AM_023
5242148,AM_023
5242712,AM_023
5249067,AM_023
5252515,AM_023
5252543,AM_023
5252877,AM_023
5261239,AM_023
5262750,AM_023
5277900,AM_023
5278993,AM_023
5289293,AM_023
5297143,AM_023
5304739,AM_023
5306727,AM_023
5308429,AM_023
5308875,AM_023
5309974,AM_023
5310193,AM_023
5315169,AM_023
5324459,AM_023
5325214,AM_023
5325809,AM_023
5328449,AM_023
5336585,AM_023
5337848,AM_023
5340242,AM_023
5353512,AM_023
5362889,AM_023
5364119,AM_023
5364244,AM_023
5364414,AM_023
5365612,AM_023
5372156,AM_023
5376433,AM_023
5383192,AM_023
5386937,AM_023
5395530,AM_023
5397134,AM_023
5402304,AM_023
5403847,AM_023
5405643,AM_023
5407311,AM_023
5413564,AM_023
5415077,AM_023
5422159,AM_023
5422881,AM_023
5423692,AM_023
5424448,AM_023
5433597,AM_023
5446156,AM_023
5446176,AM_023
5446180,AM_023
5446513,AM_023
5458027,AM_023
5459895,AM_023
5463875,AM_023
5470629,AM_023
5470943,AM_023
5471427,AM_023
5473498,AM_023
5479566,AM_023
5482204,AM_023
5487522,AM_023
5487653,AM_023
5487934,AM_023
5495802,AM_023
5499882,AM_023
5500398,AM_023
5524847,AM_023
5525073,AM_023
5534463,AM_023
5537446,AM_023
5537833,AM_023
5538663,AM_023
5538874,AM_023
5548982,AM_023
5559643,AM_023
5562674,AM_023
5563136,AM_023
5579427,AM_023
5580457,AM_023
5593504,AM_023
5593981,AM_023
5607404,AM_023
5615620,AM_023
5618094,AM_023
5619397,AM_023
5620306,AM_023
5630783,AM_023
5632713,AM_023
5633607,AM_023
5637990,AM_023
5639238,AM_023
5640214,AM_023
5640722,AM_023
5652705,AM_023
5660792,AM_023
5670781,AM_023
5673552,AM_023
5680462,AM_023
5682316,AM_023
5683646,AM_023
5685646,AM_023
5685908,AM_023
5686178,AM_023
5686435,AM_023
5695344,AM_023
5695717,AM_023
5705161,AM_023
5707514,AM_023
5719631,AM_023
5728135,AM_023
5736082,AM_023
5744931,AM_023
5749958,AM_023
5751177,AM_023
5759668,AM_023
5760902,AM_023
5766989,AM_023
5781547,AM_023
5784320,AM_023
5787922,AM_023
5793477,AM_023
5804875,AM_023
5805162,AM_023
5805907,AM_023
5813657,AM_023
5814207,AM_023
5825701,AM_023
5838129,AM_023
5848330,AM_023
5848400,AM_023
5852034,AM_023
5859152,AM_023
5862552,AM_023
5863446,AM_023
5863558,AM_023
5873892,AM_023
5874421,AM_023
5892185,AM_023
5893969,AM_023
5902452,AM_023
5905958,AM_023
5918259,AM_023
5919096,AM_023
5930473,AM_023
5930806,AM_023
5932882,AM_023
5941598,AM_023
5946675,AM_023
5948003,AM_023
5950957,AM_023
5957039,AM_023
5958194,AM_023
5958674,AM_023
5968862,AM_023
5969069,AM_023
5969872,AM_023
5978498,AM_023
5989894,AM_023
5991734,AM_023
5992032,AM_023
5992645,AM_023
6002165,AM_023
6004058,AM_023
6004165,AM_023
6005222,AM_023
6007267,AM_023
6018416,AM_023
6019762,AM_023
6020744,AM_023
6022715,AM_023
6032726,AM_023
6033201,AM_023
6043482,AM_023
6044106,AM_023
6065566,AM_023
6066185,AM_023
6066570,AM_023
6076158,AM_023
6077760,AM_023
6078382,AM_023
6079131,AM_023
6079216,AM_023
6087451,AM_023
6093756,AM_023
6101613,AM_023
6103108,AM_023
6106498,AM_023
6107901,AM_023
6108796,AM_023
6115704,AM_023
6115807,AM_023
6118198,AM_023
6119785,AM_023
6119821,AM_023
6127974,AM_023
6130287,AM_023
6131411,AM_023
6133684,AM_023
6134153,AM_023
6134382,AM_023
6154478,AM_023
6156470,AM_023
6165353,AM_023
6168769,AM_023
6168975,AM_023
6169489,AM_023
6179956,AM_023
6183330,AM_023
6183721,AM_023
6185083,AM_023
6187841,AM_023
6209191,AM_023
6210952,AM_023
6211882,AM_023
6214517,AM_023
6215199,AM_023
6216116,AM_023
6218849,AM_023
6226666,AM_023
6228211,AM_023
6228474,AM_023
6228959,AM_023
6239108,AM_023
6246861,AM_023
6249458,AM_023
6249536,AM_023
6250399,AM_023
6262987,AM_023
6274351,AM_023
6276224,AM_023
6278181,AM_023
6278216,AM_023
6278756,AM_023
6288141,AM_023
6289789,AM_023
6292452,AM_023
6305798,AM_023
6315269,AM_023
6315614,AM_023
6316917,AM_023
6316934,AM_023
6325283,AM_023
6325685,AM_023
6327506,AM_023
6327662,AM_023
6335327,AM_023
6342327,AM_023
6343866,AM_023
6344566,AM_023
6348159,AM_023
6349598,AM_023
6350606,AM_023
6360895,AM_023
6361863,AM_023
6362918,AM_023
6363765,AM_023
6363779,AM_023
6364549,AM_023
6370313,AM_023
6370655,AM_023
6375415,AM_023
6376952,AM_023
6378563,AM_023
6386210,AM_023
6389657,AM_023
6390214,AM_023
6392029,AM_023
6400000,AM_023
6400379,AM_023
6401209,AM_023
6403104,AM_023
6403878,AM_023
6404427,AM_023
6411259,AM_023
6411986,AM_023
6412566,AM_023
6412858,AM_023
6416765,AM_023
6423488,AM_023
6424859,AM_023
6425537,AM_023
6426462,AM_023
6436772,AM_023
6436976,AM_023
6438013,AM_023
6438099,AM_023
6438518,AM_023
6445741,AM_023
6445769,AM_023
6448099,AM_023
6451305,AM_023
6452927,AM_023
6466129,AM_023
6466388,AM_023
6474341,AM_023
6475289,AM_023
6477225,AM_023
6479027,AM_023
6481764,AM_023
6482409,AM_023
6482984,AM_023
6489648,AM_023
6490091,AM_023
6492880,AM_023
6494181,AM_023
6495424,AM_023
6512378,AM_023
6512979,AM_023
6514446,AM_023
6516529,AM_023
6516775,AM_023
6517594,AM_023
6523393,AM_023
6528342,AM_023
6537432,AM_023
6543683,AM_023
6545246,AM_023
6545602,AM_023
6545773,AM_023
6546748,AM_023
6554352,AM_023
6555128,AM_023
6555393,AM_023
6557018,AM_023
6557297,AM_023
6557767,AM_023
6561379,AM_023
6561753,AM_023
6561811,AM_023
6562393,AM_023
6567683,AM_023
6572501,AM_023
6575407,AM_023
6576006,AM_023
6577295,AM_023
6577729,AM_023
6578147,AM_023
6586979,AM_023
6587443,AM_023
6590264,AM_023
6591879,AM_023
6591894,AM_023
6592178,AM_023
6592421,AM_023
6599960,AM_023
6603376,AM_023
6610942,AM_023
6613192,AM_023
6613601,AM_023
6623079,AM_023
6627129,AM_023
6627184,AM_023
6627403,AM_023
